Run,Method,Iteration,Value
0,Random,186,0.9867940432705816
0,Random,187,0.9719022197246417
0,Random,188,0.9769598201742062
0,Random,189,0.9617870188255128
0,Random,190,0.9617870188255128
0,Random,191,0.9778027535824669
0,Random,192,0.945490306265805
0,Random,193,0.9721831975273953
0,Random,194,0.9502669289126159
0,Random,195,0.9595391964034842
0,Random,196,0.9463332396740658
0,Random,197,0.9881989322843495
0,Random,198,0.9477381286878337
0,Random,199,0.9946614217476819
0,Random,200,0.9912896881146389
0,Random,201,0.9755549311604383
0,Random,202,0.9536386625456589
0,Random,203,0.9398707502107333
0,Random,204,0.9483000842933408
0,Random,205,0.9907277325091318
0,Random,206,0.9862320876650744
0,Random,207,0.9651587524585558
0,Random,208,0.9938184883394212
0,Random,209,0.9539196403484125
0,Random,210,0.9806125316100028
0,Random,211,0.9533576847429053
0,Random,212,0.9483000842933408
0,Random,213,0.9778027535824669
0,Random,214,0.9575723517842091
0,Random,215,0.9806125316100028
0,Random,216,0.9817364428210171
0,Random,217,0.9592582186007306
0,Random,218,0.9738690643439168
0,Random,219,0.9485810620960944
0,Random,220,0.9707783085136275
0,Random,221,0.9817364428210171
0,Random,222,0.9525147513346446
0,Random,223,0.9800505760044956
0,Random,224,0.9497049733071088
0,Random,225,0.9806125316100028
0,Random,226,0.9929755549311604
0,Random,227,0.9412756392245013
0,Random,228,0.9786456869907277
0,Random,229,0.9822983984265243
0,Random,230,0.9721831975273953
0,Random,231,0.9586962629952234
0,Random,232,0.9558864849676876
0,Random,233,0.9581343073897162
0,Random,234,0.952233773531891
0,Random,235,0.9946614217476819
0,Random,236,0.9792076425962349
0,Random,237,0.9952233773531891
0,Random,238,0.9848271986513065
0,Random,239,0.9837032874402922
0,Random,240,0.9870750210733352
0,Random,241,0.9918516437201461
0,Random,242,0.9733071087384096
0,Random,243,0.9817364428210171
0,Random,244,0.9544815959539197
0,Random,245,0.9592582186007306
0,Random,246,0.9783647091879741
0,Random,247,0.9598201742062377
0,Random,248,0.9704973307108739
0,Random,249,0.9867940432705816
0,Random,250,0.9572913739814555
0,Random,251,0.9752739533576847
0,Random,252,0.9778027535824669
0,Random,253,0.9789266647934813
0,Random,254,0.9485810620960944
0,Random,255,0.9848271986513065
0,Random,256,0.9873559988760888
0,Random,257,0.9393087946052262
0,Random,258,0.9679685304860915
0,Random,259,0.971059286316381
0,Random,260,0.9837032874402922
0,Random,261,0.9803315538072492
0,Random,262,0.9766788423714526
0,Random,263,0.9991570665917393
0,Random,264,0.9761168867659454
0,Random,265,0.9890418656926103
0,Random,266,0.9848271986513065
0,Random,267,0.9814554650182635
0,Random,268,0.9825793762292779
0,Random,269,0.9752739533576847
0,Random,270,0.9803315538072492
0,Random,271,0.9741500421466704
0,Random,272,0.9783647091879741
0,Random,273,0.9741500421466704
0,Random,274,0.9778027535824669
0,Random,275,0.9707783085136275
0,Random,276,0.9924135993256533
0,Random,277,0.9803315538072492
0,Random,278,0.9952233773531891
0,Random,279,0.9890418656926103
0,Random,280,0.9814554650182635
0,Random,281,0.9800505760044956
0,Random,282,0.9876369766788424
0,Random,283,0.9845462208485529
0,Random,284,0.9783647091879741
0,Random,285,0.9778027535824669
0,Random,286,0.9738690643439168
0,Random,287,0.9837032874402922
0,Random,288,0.9769598201742062
0,Random,289,0.9946614217476819
0,Random,290,0.9741500421466704
0,Random,291,0.9733071087384096
0,Random,292,0.9792076425962349
0,Random,293,0.9707783085136275
0,Random,294,0.9991570665917393
0,Random,295,0.9935375105366676
0,Random,296,0.9685304860915988
0,Random,297,0.9820174206237707
0,Random,298,0.9918516437201461
0,Random,299,0.9856701320595673
0,Random,300,0.9792076425962349
0,Random,301,0.9738690643439168
0,Random,302,0.9842652430457994
0,Random,303,0.9960663107614498
0,Random,304,0.9794886203989884
0,Random,305,0.9811744872155099
0,Random,306,0.9876369766788424
0,Random,307,0.9806125316100028
0,Random,308,0.9837032874402922
0,Random,309,0.9778027535824669
0,Random,310,0.9828603540320314
0,Random,311,0.9952233773531891
0,Random,312,0.9842652430457994
0,Random,313,0.9794886203989884
0,Random,314,0.9786456869907277
0,Random,315,0.9876369766788424
0,Random,316,0.9896038212981174
0,Random,317,0.9794886203989884
0,Random,318,0.9867940432705816
0,Random,319,0.9806125316100028
0,Random,320,0.9848271986513065
0,Random,321,0.983141331834785
0,Random,322,0.9870750210733352
0,Random,323,0.9867940432705816
0,Random,324,0.9904467547063782
0,Random,325,0.9870750210733352
0,Random,326,0.9960663107614498
0,Random,327,0.9926945771284068
0,Random,328,0.9918516437201461
0,Random,329,0.9808935094127564
0,Random,330,0.9867940432705816
0,Random,331,0.9921326215228997
0,Random,332,0.9879179544815959
0,Random,333,0.9848271986513065
0,Random,334,0.9881989322843495
0,Random,335,0.9867940432705816
0,Random,336,0.9957853329586963
0,Random,337,0.9924135993256533
0,Random,338,0.9881989322843495
0,Random,339,0.9772407979769598
0,Random,340,0.9828603540320314
0,Random,341,0.9856701320595673
0,Random,342,0.9825793762292779
0,Random,343,0.9822983984265243
0,Random,344,0.9792076425962349
0,Random,345,0.9881989322843495
0,Random,346,0.9839842652430458
0,Random,347,0.9901657769036246
0,Random,348,0.9775217757797134
0,Random,349,0.9800505760044956
0,Random,350,0.9896038212981174
0,KU_single,0,0.6681652149480191
0,KU_single,1,0.6886765945490306
0,KU_single,2,0.6886765945490306
0,KU_single,3,0.6695701039617871
0,KU_single,4,0.5897724079797696
0,KU_single,5,0.6684461927507727
0,KU_single,6,0.5889294745715089
0,KU_single,7,0.6886765945490306
0,KU_single,8,0.6493397021635291
0,KU_single,9,0.6886765945490306
0,KU_single,10,0.6875526833380163
0,KU_single,11,0.6886765945490306
